;espn_id;home_team;away_team;home_abbrev;away_abbrev;score_home;score_away;date;cup;article_title;article
692;591032;Barcelona;Athletic Club;BAR;ATH;2;3;2021-01-17Z;2020-21 Spanish Supercopa, Finale;Koeman grijpt naast eerste titel met Barcelona;"Ronald Koeman moet nog wachten op zijn eerste prijs als trainer van FC Barcelona. De voormalig bondscoach van het Nederlands elftal was zondag met zijn club heel dichtbij winst van de Spaanse Supercup, maar in de finale tegen Athletic uit Bilbao gaven de Catalanen in de laatste minuut van de reguliere speeltijd een voorsprong weg: 2-2. Athletic sloeg daarna in de eerste helft van de verlenging toe en won met 3-2. De Argentijn Lionel Messi van FC Barcelona kreeg kort voor tijd een rode kaart voor slaan.

 Antoine Griezmann leek Barcelona naar de winst te helpen. De Franse aanvaller opende in de 40e minuut uit een rebound de score. Oscar De Marcos maakte nog voor rust, na een fout van Jordi Alba, gelijk. Griezmann bracht Barcelona in de 77e minuut voor de tweede keer op voorsprong en Koeman vierde die treffer aan de kant met gebalde vuist en een ferme schreeuw.

 Rood Messi

 Het bleek toch niet genoeg. In de slotminuut zorgde Asier Villalibre voor de gelijkmaker en aanvaller Iñaki Williams schoot in de beginfase van de eerste helft van de verlenging fraai de 3-2 voor Athletic binnen. Barcelona kwam die tegenslag niet meer te boven en raakte tegen het einde een gefrustreerde Messi met rood kwijt. Hij deelde met zijn rechtervuist een vlugge en harde stoot uit op het hoofd van zijn tegenstander toen hij na een inspeelpass aan wilde sluiten richting het zestienmetergebied en daarbij voor de voeten werd gelopen.

 Messi kreeg als speler van FC Barcelona nog nooit een rode kaart. Als international van Argentinië werd hij wel al twee keer van het veld gestuurd.

 In de halve finale van de Spaanse Supercup tegen Real Sociedad ontbrak Messi woensdag nadat hij in de competitiewedstrijd tegen Granada en lichte blessure had opgelopen. Barcelona won na strafschoppen. Koeman liet de keuze om tegen Athletic wel of niet te starten aan de speler zelf en Messi was vanaf het begin van de partij.

 Frenkie de Jong speelde de hele wedstrijd voor Barcelona, Sergiño Dest werd in de rust gewisseld door Koeman.

###

"
693;576690;Eintracht Frankfurt;Schalke 04;SGE;S04;3;1;2021-01-17Z;2020-21 German Bundesliga;Schalke verliest van Frankfurt en rekent op komst Huntelaar;"Schalke 04 heeft de eerste overwinning in de Bundesliga van vorig week geen vervolg kunnen geven. Bij Eintracht Frankfurt verloor de ploeg uit Gelsenkirchen voor de elfde keer dit seizoen. Het werd 3-1 voor de thuisploeg.

 De ploeg uit Gelsenkirchen staat onderaan in de Bundesliga met 7 punten, FSV Mainz kwam door het gelijkspel tegen Borussia Dortmund van zaterdag ook op 7 punten en heeft een beter doelsaldo.

 Schalke had een week eerder met 4-0 gewonnen van Hoffenheim en had zo een negatief record van 31 wedstrijden op rij zonder zege ternauwernood voorkomen. De jonge spits Matthew Hoppe was toen met drie treffers de grote man. Hoppe was een week later opnieuw trefzeker. Een minuut na de openingstreffer van André Silva maakt de Amerikaan gelijk.

 Frankfurt trok de wedstrijd alsnog naar zich toe. Luka Jovic zette zijn ploeg in de 72e minuut op 2-1 en bepaalde in blessuretijd op aangeven van landgenoot Filip Kostic de eindstand met zijn tweede treffer. Frankfurt verkocht Jovic in 2019 aan Real Madrid, maar huurde de Servische spits deze week voor de rest van het seizoen als vervanger van de vertrokken Bas Dost.

 Schalke rekent op de komst van Huntelaar

 ""Natuurlijk is hij nu een optie voor ons"", zei trainer Christian Gross na de wedstrijd.""Concreet heb ik niets te melden. Maar hij wil graag, het gaat nog om details.""

 Huntelaar zag Ajax zondag vanaf een verder lege tribune in de Johan Cruijff ArenA winnen van Feyenoord (1-0). Hij heeft donderdag tijdens zijn succesvolle invalbeurt tegen FC Twente een kuitblessure opgelopen. Huntelaar scoorde in de 90e en 91e minuut in Enschede (1-3). Het lijkt er steeds meer op dat het zijn laatste treffers voor Ajax zijn.

 Ajax-trainer Erik ten Hag weet bij welke club Huntelaar zijn loopbaan komende zomer wil beëindigen. ""Zoals je weet praat ik nog wel eens met hem"", zei hij na de zege op Feyenoord. ""Maar als we nieuws hebben, dan brengen we dat naar buiten. Zo doen we dat altijd.""

 Huntelaar gaf donderdag aan dat hij voor een lastig keuze stond, nu zijn oude club Schalke 04 hem nodig denkt te hebben om degradatie te ontlopen. ""Het is alsof ik moet kiezen tussen mijn kinderen"", zei hij. ""Schalke 04 heeft mij misschien harder nodig, bij Ajax is alles stabieler.""

 Tussen de regels door liet Huntelaar na zijn twee treffers tegen FC Twente een beetje doorschemeren dat hij wel iets voelde om Schalke te gaan helpen. Trainer Ten Hag kondigde in Enschede aan om met zo veel mogelijk argumenten te komen om de spits in Amsterdam te houden. Hij wilde na het duel tegen Feyenoord niet zeggen of hij Huntelaar heeft kunnen overtuigen. Huntelaar maakte vorige maand bekend dat hij komende zomer na 19 jaar stopt met profvoetbal.

###

"
694;576689;Bayern München;SC Freiburg;MUN;SCF;2;1;2021-01-17Z;2020-21 German Bundesliga;Bayern München loopt uit door zege op Freiburg;"Bayern München heeft optimaal geprofiteerd van puntenverlies van de concurrentie in de Bundesliga. De Duitse landskampioen won met 2-1 van SC Freiburg en heeft met 36 punten nu 4 punten voorsprong op RB Leipzig dat zaterdag gelijkspeelde tegen Wolfsburg.

 Record Lewandowski

 Robert Lewandowski opende al vroeg de score voor Bayern. Met zijn 21e doelpunt verbeterde de Poolse spits het record van legende Gerd Müller met de meeste treffers in de eerste competitiehelft.

 Invaller Nils Petersen zorgde met zijn eerste balcontact in de 62e minuut voor de gelijkmaker. Bayern verhoogde de druk daarna en Thomas Müller maakte op aangeven van Leroy Sané de 2-1. Petersen schoot namens Freiburg nog op de onderkant van de lat.

 Bij Bayern ontbrak Joshua Zirkzee in de selectie. Guus Til bleef bij Freiburg de hele wedstrijd op de bank.

 Bayern herstelde zich met de overwinning ook van twee nederlagen op rij. In de vorige speelronde werd met 3-2 verloren van Borussia Mönchengladbach en afgelopen woensdag werd de ploeg van coach Hansi Flick verrassend uitgeschakeld in de Duitse beker door Holstein Kiel. De bekerhouder verloor na een late gelijkmaker van Kiel in de strafschoppenserie.

 Concurrentie verspeelt punten 

 Concurrenten RB Leipzig en Borussia Dortmund hadden beide zaterdag al genoegen moeten nemen met een punt. Leipzig bleef op 2-2 steken bij Wolfsburg, waar Wout Weghorst nog scoorde. Dortmund kwam niet verder dan 1-1 tegen FSV Mainz. Bayer Leverkusen van coach Peter Bosz ging vrijdag onderuit tegen Union Berlin. Leverkusen en Dortmund hebben 7 punten achterstand op Bayern.

###

"
695;574578;N.E.C.;SC Cambuur Leeuwarden;N.E.C.;CAM;0;0;2021-01-17Z;2020-21 Keuken Kampioen Divisie;SC Cambuur morst weer punten, maar blijft aan kop;"In een oersaai duel met N.E.C. is SC Cambuur erin geslaagd om de leiding in de Keuken Kampioen Divisie over te nemen van Almere City FC. De ploeg van Henk de Jong speelde met 0-0 gelijk en is daardoor op doelsaldo weer koploper.

 Over de eerste helft tussen N.E.C. en SC Cambuur zal niet zo snel een boek worden geschreven. Het enige noemenswaardige aspect aan de eerste helft van de Nijmegenaren was een schot van Javier Vet, wat recht in de handen van Sonny Stevens belandde. SC Cambuur zag in de eerste helft Giovanni Korte uitvallen. Jarchinio Antonia was zijn vervanger.

 Mühren nu niet trefzeker

 De grootste mogelijkheden voor de Leeuwarders waren allemaal voor Robert Mühren. Een keer ging een voorzet van Antonia te snel aan hem voorbij, een ander maal vond hij de paal op weg naar een treffer in De Goffert. Bijna een jaar geleden maakte Mühren nog een van de mooiste doelpunten uit zijn carrière op het Nijmeegse gras. Aan de zijkant van het strafschopgebied schoot hij de bal verticaal in de winkelhaak.

 N.E.C. won de afgelopen zes wedstrijden niet tegen de ploeg uit Leeuwarden en met een gegroepeerde defensie werd getracht daar verandering in te brengen. Gaandeweg de wedstrijd bleek het strijdplan van Rogier Meijer vooral bedoeld om geen tegentreffer te krijgen. In aanvallend opzicht was er weinig te genieten voor de Nijmegenaren. Cambuur-flankspeler Issa Kallon bracht in de tweede helft het grootste wapenfeit, maar ook zijn inzet belandde via de paal naast het doel van N.E.C.

###

"
696;574580;TOP Oss;Telstar;TOP;TEL;1;4;2021-01-16Z;2020-21 Keuken Kampioen Divisie;Hattrick Plet leidt Telstar swingend langs TOP Oss;"Telstar heeft de uitwedstrijd tegen TOP Oss eenvoudig gewonnen. Mede dankzij drie doelpunten van Glynor Plet werd het 1-4 voor de ploeg uit Velsen.

 De 33-jarige Plet, die zijn doelpuntentotaal op twaalf bracht, nam de 0-2, 0-3 en 0-4 voor zijn rekening. Shayne Pattynama had Telstar aan de leiding gebracht. Mart Remans deed in de 89e minuut nog wat terug namens TOP Oss.

 Voor Telstar was het de negende zege van het seizoen. De ploeg van trainer Andries Jonker blijft achtste, TOP Oss is de nummer 12. Telstar verkleinde het gat met nummer 7 FC Volendam, dat vrijdag met 0-0 gelijkspeelde tegen FC Dordrecht, tot 3 punten.

###

"
698;576684;1. FC Union Berlin;Bayer Leverkusen;FCU;B04;1;0;2021-01-15Z;2020-21 German Bundesliga;Union Berlin deelt dreun uit aan Leverkusen;"Bayer Leverkusen heeft in de Bundesliga verloren bij Union Berlin. De formatie van coach Peter Bosz ging in de hoofdstad met 1-0 onderuit. Het doelpunt viel in de 88e minuut. Christopher Lenz scoorde op aangeven van Christopher Trimmel. Leverkusen blijft vooralsnog derde, Union Berlin is met 1 punt minder de nummer 4.

 Daley Sinkgraven was basisspeler bij Leverkusen. Timothy Fosu-Mensah, onlangs overgenomen van Manchester United, was nog niet beschikbaar. De verdediger komt over uit Engeland en moet daarom eerst in quarantaine. Sheraldo Becker viel al na 24 minuten uit bij Union Berlin. Volgens de eerste berichten heeft de oud-speler van ADO Den Haag een spierblessure opgelopen.

 Leverkusen heeft nu 4 punten achterstand op Bayern München. De koploper kan verder uitlopen als zondag niet wordt verloren van Freiburg.

###

"
699;574595;FC Dordrecht;Jong PSV;DOR;JPS;2;3;2021-01-11Z;2020-21 Keuken Kampioen Divisie;Jong PSV wint op bezoek bij hekkensluiter Dordrecht;"Jong PSV heeft het uitduel met FC Dordrecht met 3-2 gewonnen. Dordt moest het stellen zonder Arsenio Valpoort. Hij vertrok vorige week naar Ermis Aradippou op Cyprus.

 Vlak voor rust kreeg de thuisploeg voor de zoveelste keer dit seizoen een doelpunt tegen. Julius Bliek werkte de bal ongelukkig in eigen doel. Na de rust kwam de ploeg van Jan Zoutman snel op een gelijke stand door Gianni Dos Santos.

 Door de Noor Mathias Kjølø en een schitterende vrije trap van Nigel Thomas liepen de Eindhovenaren vervolgens weer uit. Kevin Jansen deed voor de thuisploeg vlak voor tijd nog wat terug door de 3-2 binnen te koppen. Het slotoffensief van Dordt leverde niets op waardoor het voor de vierde keer op rij verloor.

###

"
700;574582;FC Den Bosch;Jong AZ;DBO;JAZ;1;2;2021-01-11Z;2020-21 Keuken Kampioen Divisie;Jong AZ wint op bezoek bij concurrent Den Bosch;"Jong AZ heeft maandagavond in de Keuken Kampioen Divisie gewonnen van FC Den Bosch. In Brabant werd het 1-2 voor de bezoekers. Onder aan de ranglijst namen de talenten uit Alkmaar daardoor iets meer afstand van Den Bosch, dat nu laatste staat.

 Halverwege was het 1-1 in De Vliert. Paco van Moorsel zette de thuisclub al vroeg op voorsprong met een heerlijke volley. Na ruim een half uur maakte de Noor Håkon Evjen gelijk.

 In de tweede helft zette Jelle Duin de Alkmaarders op voorsprong. Jong AZ gaf de zege niet meer uit handen.

###

"
702;576674;RB Leipzig;Borussia Dortmund;RBL;DOR;1;3;2021-01-09Z;2020-21 German Bundesliga;Fenomeen Haaland houdt RB Leipzig van koppositie;"RB Leipzig heeft verzuimd de koppositie in de Bundesliga over te nemen van Bayern München. De ploeg van coach Julian Nagelsmann ging in eigen huis met 3-1 hard onderuit tegen Borussia Dortmund.

 Leipzig blijft door de nederlaag op 31 punten staan, 2 minder dan Bayern dat vrijdag met 3-2 werd verslagen door Borussia Mönchengladbach. Dortmund staat vierde met 28 punten.

 Bij Leipzig ontbrak Justin Kluivert nog altijd vanwege een kuitblessure. Bij Dortmund keerde goalgetter Erling Haaland vorige week terug. Coach Edin Terzic moest na 30 minuten wel de Belg Axel Witsel naar de kant halen. De middenvelder ging door zijn enkel en werd vervangen door Emre Can.

 De thuisploeg was iets sterker in de eerste helft maar echt grote kansen waren er niet. Dortmund startte feller na de rust en dat betaalde zich 10 minuten later uit. Jadon Sancho rondde een aanval af na een combinatie tussen Haaland en Marco Reus.

 Haaland kreeg daarna nog enkele goede kansen en moest toezien hoe doelman Péter Gulácsi een schot van de Noor tegen de lat tikte. Haaland kopte in de 71e minuut alsnog de tweede goal binnen na opnieuw een goede aanval van Borussia. Met een intikker maakte de Noor er zelfs nog 3-0 van. Zijn landgenoot Alexander Sørloth bepaalde de eindstand op 1-3.

###

"
703;574592;Jong Ajax;Helmond Sport;JAJ;HEL;2;2;2021-01-09Z;2020-21 Keuken Kampioen Divisie;Jong Ajax en Helmond Sport spelen gelijk na doelpuntrijke eerste helft;"Het duel in de Keuken Kampioen Divisie tussen Jong Ajax en Helmond Sport heeft geen winnaar opgeleverd. Beide ploegen hielden elkaar op een gelijkspel (2-2) op sportcomplex De Toekomst in Amsterdam. Alle doelpunten vielen voor rust.

 Helmond Sport staat nu op de elfde plaats van de Keuken Kampioen Divisie. Jong Ajax bezet voorlopig de veertiende positie van de ranglijst. De beloften staan nu op acht duels zonder zege op rij.

 Jaymillio Pinas opende op gekke wijze de score voor Jong Ajax door via zijn eigen standbeen een doelpunt te maken. Hij bereidde ook de 2-2 van Victor Jensen voor. Voor Helmond Sport scoorden Alec Van Hoorenbeeck en Karim Loukili.

 Rentree Timber 
Jurriën Timber had een basisplaats bij Jong Ajax. Hij kwam voor het eerst in actie sinds de thuiswedstrijd van het eerste elftal van vorige maand tegen Atalanta in de Champions League, toen hij uitviel met een ontstoken alvleesklier. Timber bleef in de rust achter in de kleedkamer.

###

"
704;576678;Borussia Mönchengladbach;Bayern München;BMG;MUN;3;2;2021-01-08Z;2020-21 German Bundesliga;Bayern lijdt bij Gladbach eerste nederlaag sinds september;"Bayern München heeft in de Bundesliga een zeldzame nederlaag geleden. Op eigen veld versloeg Borussia Mönchengladbach de koploper en titelverdediger, 3-2. Voor het elftal van coach 'Hansi' Flick was het de tweede nederlaag van het seizoen in de Bundesliga.

 Robert Lewandowski opende de score voor Bayern, met zijn 20e treffer in de Bundesliga dit seizoen. De Pool deed dat uit een strafschop. Leon Goretzka zorgde kort later de 0-2. Halverwege echter was het alweer gelijk. Jonas Hofmann scoorde twee keer voor de thuisclub.

 Na de hervatting zette Florian Neuhaus Borussia Mönchengladbach op voorsprong.

 Lewandowski heeft nu 182 doelpunten in de competitie voor Bayern gemaakt. Alleen Jupp Heynckes (195 voor Borussia Mönchengladbach) en Gerd Müller (365 voor Bayern) scoorden vaker voor hun club in Duitsland.

 Joshua Zirkzee ontbrak in de selectie van Bayern.

###

"
705;574599;De Graafschap;Telstar;GRA;TEL;2;0;2021-01-08Z;2020-21 Keuken Kampioen Divisie;De Graafschap te sterk voor Telstar, fraaie comeback N.E.C. tegen Excelsior;"De Graafschap heeft in eigen huis afgerekend met Telstar. De Superboeren waren met 2-0 te sterk voor de club van trainer Andries Jonker.

 In de eerste helft was het Joey Konings die zijn eerste maakte voor De Graafschap: 1-0. Uit een voorzet van Julian Lelieveld prikte Konings via de binnenkant van de paal binnen. Konings gaf even later ook de assist voor de tweede van de thuisploeg. Ralf Seuntjens plaatst de bal fraai in de verre hoek voor de 2-0.

 In de tweede helft kwam de zege nauwelijks meer in het nauw voor De Graafschap. De Superboeren blijven daarmee op de derde plek. Telstar behoudt plaats acht.

 N.E.C. vecht zich terug tegen Excelsior

 Excelsior kwam na een kwartier op 0-1 in De Goffert. N.E.C.-doelman Norbert Alblas zag er niet best uit bij de kopbal van doelpuntenmaker Joël Zwarts. Nauwelijks twee minuten later zorgde Mitchell van Rooijen met een heerlijke streep voor de tweede voor de Rotterdammers. Van Rooijen kreeg de bal voor zijn voeten uit een hoekschop en joeg 'm in de verre hoek.

 Vijf minuten na rust schoot aanvaller Jonathan Okita de aansluitingstreffer namens N.E.C. tegen de touwen: 1-2. De Nijmegenaren kregen het geloof terug en draaiden de wedstrijd volledig om nadat Excelsior met tien man kwam te staan. Brandon Ormonde-Ottewill kreeg rood na een harde charge.

 Uit de daaruit volgende vrije trap viel namelijk de gelijkmaker. En vijf minuten voor tijd benutte Jordy Bruijn ook nog een strafschop voor de 3-2.

 MVV verliest thuis van Jong FC Utrecht

 MVV heeft in Maastricht verloren van Jong FC Utrecht: 0-2. Uit de rebound was het Odysseus Velanas met een vroege goal voor de bezoekers. De aanvaller scoorde met een intikker na miscommunicatie achterin bij de ploeg van Darije Kalezic.

 Jeredy Hilterman maakte na een uur de tweede voor Jong FC Utrecht en daarmee zijn elfde van het seizoen. De topscorer van de Domstedelingen profiteerde optimaal van nieuw geklungel achterin bij MVV.

###

"
706;574605;Jong PSV;Go Ahead Eagles;JPS;GAE;2;3;2021-01-05Z;2020-21 Keuken Kampioen Divisie;Go Ahead wint met uitgedunde selectie van Jong PSV;"Go Ahead Eagles heeft in de Keuken Kampioen Divisie met een uitgedunde selectie gewonnen van Jong PSV. De club uit Deventer zegevierde in Eindhoven met 2-3.

 Door coronaperikelen moest coach Kees van Wonderen liefst tien spelers thuis laten. De Eagles wisten met een jeugdige selectie niettemin 3 punten te pakken.

 Bij de rust leidden de bezoekers met 2-0 dankzij treffers van Bradly van Hoeven en Antoine Rabillard. Na de rust kwam Erkan Eyibil tot scoren namens de Eagles. Kristofer Kristinsson (1-3) en Nigel Thomas (2-3) brachten de treffers van de thuisclub op hun naam.

 De debuterende doelman Mitchel Michaelis moest in de 81ste minuut uitvallen bij de Eagles. Shawn Veldhuis (19) was zijn ook al debuterende vervanger.

 Go Ahead staat nu op de zevende plek, Jong PSV is de huidge nummer 16 van de eerste divisie.

###

"
