,id,date,homeContestantId,awayContestantId,homeContestantOfficialName,awayContestantOfficialName,homeContestantCode,awayContestantCode
0,3xp5uvef2i0z40glz9qq7f85w,2022-08-05Z,4vd2t5schmvvufrfib7f2vjdf,89w5c6pw7vn0dxypi61tt0g4k,SC Heerenveen,Sparta Rotterdam,HEE,SPA
1,3xtddwq4558vjrh84uh6vxj4k,2022-08-06Z,3ebril33e08ddzob4bhq8awsr,d0zdg647gvgc95xdtk1vpbkys,Fortuna Sittard,AFC Ajax,FOR,AJA
2,3xvysgmver498fdhvugbuhd04,2022-08-06Z,ears40cp6opsgvhsy0dgyszpd,dqk062lu0vm8epvytbm6r4mmf,SC Cambuur Leeuwarden,SBV Excelsior,CAM,EXC
3,3xyl0qt0lpr25p5onwmdqqal0,2022-08-06Z,24fvcruwqrqvqa3aonf8c3zuy,3t0vjqtxc8wpjzv82i3oi2ova,PSV Eindhoven,FC Emmen,PSV,EMM
4,3y15kr81sa8wpz5j6fhvi3wno,2022-08-06Z,ed5nwjz5za3oyi20nxzgqivmx,ccpscwdcm65czscrun048ecn5,RKC Waalwijk,FC Utrecht,RKC,UTR
5,3y3qaapqdnd30f78x51lue8t0,2022-08-07Z,cos9hxi16eitbcbthof7zrm4m,6g9qrm72224jrk6tkxxxi8a9n,FC Groningen,FC Volendam,GRO,VOL
6,3y6drcw2sftzu0k89oilsvq50,2022-08-07Z,6hsriqr3ybvyg94w2k19oal50,20vymiy7bo8wkyxai3ew494fz,SBV Vitesse,Feyenoord Rotterdam,VIT,FEY
7,3y8wuyp2w4ehm5ohlwe61sowk,2022-08-07Z,8iawijq7s9s6d85mjz8wdslki,4tic29sox7m39fy1ztgv0jsiq,Nijmegen Eendracht Combinatie,FC Twente,N.E.C.,TWE
8,3ybnesj6sorgz9qu7d7tq1mhg,2022-08-07Z,3kfktv64h7kg7zryax1wktr5r,b79uipsy57y1jqpy07h4i5ovk,Alkmaar Zaanstreek,Go Ahead Eagles,AZ,GAE
9,32s6daf0x5cxgbzvc686xjwus,2022-08-12Z,dqk062lu0vm8epvytbm6r4mmf,6hsriqr3ybvyg94w2k19oal50,SBV Excelsior,SBV Vitesse,EXC,VIT
10,32y6epyv0js1swwxf8b9en76c,2022-08-13Z,b79uipsy57y1jqpy07h4i5ovk,24fvcruwqrqvqa3aonf8c3zuy,Go Ahead Eagles,PSV Eindhoven,GAE,PSV
11,332uofr9kbcy9h3peznm1kvmc,2022-08-13Z,3t0vjqtxc8wpjzv82i3oi2ova,ed5nwjz5za3oyi20nxzgqivmx,FC Emmen,RKC Waalwijk,EMM,RKC
12,337gvq9mccs8tve22wevlcems,2022-08-13Z,ccpscwdcm65czscrun048ecn5,ears40cp6opsgvhsy0dgyszpd,FC Utrecht,SC Cambuur Leeuwarden,UTR,CAM
13,33bzuj02u3sr1x3cx4zzmmxp0,2022-08-13Z,20vymiy7bo8wkyxai3ew494fz,4vd2t5schmvvufrfib7f2vjdf,Feyenoord Rotterdam,SC Heerenveen,FEY,HEE
14,33gniw0rooosckrkww1dyz47o,2022-08-14Z,6g9qrm72224jrk6tkxxxi8a9n,8iawijq7s9s6d85mjz8wdslki,FC Volendam,Nijmegen Eendracht Combinatie,VOL,N.E.C.
15,33l8vsssln0orhqmpvg7v1gr8,2022-08-14Z,d0zdg647gvgc95xdtk1vpbkys,cos9hxi16eitbcbthof7zrm4m,AFC Ajax,FC Groningen,AJA,GRO
16,33pt0nlqk12yeh1nq9hpriwwk,2022-08-14Z,4tic29sox7m39fy1ztgv0jsiq,3ebril33e08ddzob4bhq8awsr,FC Twente,Fortuna Sittard,TWE,FOR
17,33ub0auf6xkgz0j98adtb6z2s,2022-08-14Z,89w5c6pw7vn0dxypi61tt0g4k,3kfktv64h7kg7zryax1wktr5r,Sparta Rotterdam,Alkmaar Zaanstreek,SPA,AZ
18,33xoky94t0mcggyc3p1pdsh04,2022-08-20Z,6hsriqr3ybvyg94w2k19oal50,4vd2t5schmvvufrfib7f2vjdf,SBV Vitesse,SC Heerenveen,VIT,HEE
19,348bc4ykckvq1t17r4gjem6tw,2022-08-20Z,3ebril33e08ddzob4bhq8awsr,ears40cp6opsgvhsy0dgyszpd,Fortuna Sittard,SC Cambuur Leeuwarden,FOR,CAM
20,344thx5fxxiexmrx78uyu8s2c,2022-08-20Z,3t0vjqtxc8wpjzv82i3oi2ova,ccpscwdcm65czscrun048ecn5,FC Emmen,FC Utrecht,EMM,UTR
21,3416dsrvjmox20ex7nmhfk4d0,2022-08-21Z,cos9hxi16eitbcbthof7zrm4m,b79uipsy57y1jqpy07h4i5ovk,FC Groningen,Go Ahead Eagles,GRO,GAE
22,34c4f5oltw3hj7q4p7kbfpp1w,2022-08-21Z,89w5c6pw7vn0dxypi61tt0g4k,d0zdg647gvgc95xdtk1vpbkys,Sparta Rotterdam,AFC Ajax,SPA,AJA
23,34jwem3yof4minplmdhnrujo4,2022-08-21Z,ed5nwjz5za3oyi20nxzgqivmx,20vymiy7bo8wkyxai3ew494fz,RKC Waalwijk,Feyenoord Rotterdam,RKC,FEY
24,34w3f3wieu2sqnqgkwlw06yvo,2022-08-26Z,8iawijq7s9s6d85mjz8wdslki,cos9hxi16eitbcbthof7zrm4m,Nijmegen Eendracht Combinatie,FC Groningen,N.E.C.,GRO
25,34zni74xmzowo7omt9jnj3q50,2022-08-27Z,b79uipsy57y1jqpy07h4i5ovk,89w5c6pw7vn0dxypi61tt0g4k,Go Ahead Eagles,Sparta Rotterdam,GAE,SPA
26,3539b48nec1e1fi7xsvon8f84,2022-08-27Z,6hsriqr3ybvyg94w2k19oal50,ed5nwjz5za3oyi20nxzgqivmx,SBV Vitesse,RKC Waalwijk,VIT,RKC
27,356s0tw6orvcksn7tm1tdkb2s,2022-08-27Z,20vymiy7bo8wkyxai3ew494fz,3t0vjqtxc8wpjzv82i3oi2ova,Feyenoord Rotterdam,FC Emmen,FEY,EMM
28,35aw5krod2x8nuppmr0je8hsk,2022-08-27Z,4vd2t5schmvvufrfib7f2vjdf,3ebril33e08ddzob4bhq8awsr,SC Heerenveen,Fortuna Sittard,HEE,FOR
29,35eh5o98s4rqy9b2j03ub0mqc,2022-08-28Z,ccpscwdcm65czscrun048ecn5,d0zdg647gvgc95xdtk1vpbkys,FC Utrecht,AFC Ajax,UTR,AJA
30,35i0h02gy1trf2qdjkfxmcg0k,2022-08-28Z,dqk062lu0vm8epvytbm6r4mmf,24fvcruwqrqvqa3aonf8c3zuy,SBV Excelsior,PSV Eindhoven,EXC,PSV
31,35ln32b4hl8hswyfnhj40rrx0,2022-08-28Z,6g9qrm72224jrk6tkxxxi8a9n,4tic29sox7m39fy1ztgv0jsiq,FC Volendam,FC Twente,VOL,TWE
32,35p862cizmkbm49ryyhjsafpw,2022-08-28Z,ears40cp6opsgvhsy0dgyszpd,3kfktv64h7kg7zryax1wktr5r,SC Cambuur Leeuwarden,Alkmaar Zaanstreek,CAM,AZ
33,34ov62khe15ixlk3x3esmd638,2022-08-31Z,24fvcruwqrqvqa3aonf8c3zuy,6g9qrm72224jrk6tkxxxi8a9n,PSV Eindhoven,FC Volendam,PSV,VOL
34,34sl1m04nf2pjq1qrbgqwbkt0,2022-08-31Z,4tic29sox7m39fy1ztgv0jsiq,dqk062lu0vm8epvytbm6r4mmf,FC Twente,SBV Excelsior,TWE,EXC
35,34ggu23r547e14zwb1vnb9qms,2022-09-01Z,3kfktv64h7kg7zryax1wktr5r,8iawijq7s9s6d85mjz8wdslki,Alkmaar Zaanstreek,Nijmegen Eendracht Combinatie,AZ,N.E.C.
36,35splt3x71cp9b8qpfa6bexw4,2022-09-02Z,3ebril33e08ddzob4bhq8awsr,ccpscwdcm65czscrun048ecn5,Fortuna Sittard,FC Utrecht,FOR,UTR
37,35wtbgqtw53y29u7uaoh95xjo,2022-09-03Z,d0zdg647gvgc95xdtk1vpbkys,ears40cp6opsgvhsy0dgyszpd,AFC Ajax,SC Cambuur Leeuwarden,AJA,CAM
38,360mpijrk8jtevxmfkt11t2c4,2022-09-03Z,4tic29sox7m39fy1ztgv0jsiq,24fvcruwqrqvqa3aonf8c3zuy,FC Twente,PSV Eindhoven,TWE,PSV
39,364fmyhpf2bl1492uspu9k4r8,2022-09-03Z,89w5c6pw7vn0dxypi61tt0g4k,6g9qrm72224jrk6tkxxxi8a9n,Sparta Rotterdam,FC Volendam,SPA,VOL
40,368207nya9n0kjo03p65mwglw,2022-09-03Z,b79uipsy57y1jqpy07h4i5ovk,20vymiy7bo8wkyxai3ew494fz,Go Ahead Eagles,Feyenoord Rotterdam,GAE,FEY
41,36buard1hzxmi306drvbxvaxg,2022-09-04Z,ed5nwjz5za3oyi20nxzgqivmx,dqk062lu0vm8epvytbm6r4mmf,RKC Waalwijk,SBV Excelsior,RKC,EXC
42,36h1a2kvhl1ikyfrl5wqa3mdw,2022-09-04Z,3t0vjqtxc8wpjzv82i3oi2ova,3kfktv64h7kg7zryax1wktr5r,FC Emmen,Alkmaar Zaanstreek,EMM,AZ
43,36kui0ee4orli1jb2ezm4hixg,2022-09-04Z,4vd2t5schmvvufrfib7f2vjdf,8iawijq7s9s6d85mjz8wdslki,SC Heerenveen,Nijmegen Eendracht Combinatie,HEE,N.E.C.
44,36oi08t4lldsag88zh28j39jo,2022-09-04Z,cos9hxi16eitbcbthof7zrm4m,6hsriqr3ybvyg94w2k19oal50,FC Groningen,SBV Vitesse,GRO,VIT
45,36s8vrtlzcuwid3w0nzaod444,2022-09-09Z,6g9qrm72224jrk6tkxxxi8a9n,b79uipsy57y1jqpy07h4i5ovk,FC Volendam,Go Ahead Eagles,VOL,GAE
46,36w05t5wq4j7b0ijua3cj7nkk,2022-09-10Z,8iawijq7s9s6d85mjz8wdslki,3ebril33e08ddzob4bhq8awsr,Nijmegen Eendracht Combinatie,Fortuna Sittard,N.E.C.,FOR
47,36zsxobqyguz22gjqmt6xma6s,2022-09-10Z,d0zdg647gvgc95xdtk1vpbkys,4vd2t5schmvvufrfib7f2vjdf,AFC Ajax,SC Heerenveen,AJA,HEE
48,373g0y6w1bg3y5kcjsqwei1hw,2022-09-10Z,dqk062lu0vm8epvytbm6r4mmf,3t0vjqtxc8wpjzv82i3oi2ova,SBV Excelsior,FC Emmen,EXC,EMM
49,37aw4kc4j0omgn651ke7ntfdg,2022-09-11Z,ccpscwdcm65czscrun048ecn5,6hsriqr3ybvyg94w2k19oal50,FC Utrecht,SBV Vitesse,UTR,VIT
50,3773pmqvk05hns1qthkmogz6c,2022-09-11Z,24fvcruwqrqvqa3aonf8c3zuy,ed5nwjz5za3oyi20nxzgqivmx,PSV Eindhoven,RKC Waalwijk,PSV,RKC
51,37eievw4ofi6w55u22nos5es4,2022-09-11Z,ears40cp6opsgvhsy0dgyszpd,cos9hxi16eitbcbthof7zrm4m,SC Cambuur Leeuwarden,FC Groningen,CAM,GRO
52,37iecv1zgntszuiemdekf3dhw,2022-09-11Z,3kfktv64h7kg7zryax1wktr5r,4tic29sox7m39fy1ztgv0jsiq,Alkmaar Zaanstreek,FC Twente,AZ,TWE
53,37m0rflh990le9uzuoalsjsb8,2022-09-11Z,20vymiy7bo8wkyxai3ew494fz,89w5c6pw7vn0dxypi61tt0g4k,Feyenoord Rotterdam,Sparta Rotterdam,FEY,SPA
54,37pjwz5rd1isw004o55simeqc,2022-09-16Z,ccpscwdcm65czscrun048ecn5,8iawijq7s9s6d85mjz8wdslki,FC Utrecht,Nijmegen Eendracht Combinatie,UTR,N.E.C.
55,37t68midhrf57r0dzpzo76ej8,2022-09-17Z,89w5c6pw7vn0dxypi61tt0g4k,cos9hxi16eitbcbthof7zrm4m,Sparta Rotterdam,FC Groningen,SPA,GRO
56,37wmlkrog5fbj01zv75ur6c5w,2022-09-17Z,6hsriqr3ybvyg94w2k19oal50,6g9qrm72224jrk6tkxxxi8a9n,SBV Vitesse,FC Volendam,VIT,VOL
57,380b0zmbdtrgof255d9wn8f84,2022-09-17Z,ed5nwjz5za3oyi20nxzgqivmx,ears40cp6opsgvhsy0dgyszpd,RKC Waalwijk,SC Cambuur Leeuwarden,RKC,CAM
58,384076oqh55qx9g2wj9cnvc44,2022-09-17Z,3ebril33e08ddzob4bhq8awsr,dqk062lu0vm8epvytbm6r4mmf,Fortuna Sittard,SBV Excelsior,FOR,EXC
59,388zw120360et4ii8lhurr21g,2022-09-18Z,b79uipsy57y1jqpy07h4i5ovk,3t0vjqtxc8wpjzv82i3oi2ova,Go Ahead Eagles,FC Emmen,GAE,EMM
60,38cnwulaadpg51fcgni51gy6s,2022-09-18Z,24fvcruwqrqvqa3aonf8c3zuy,20vymiy7bo8wkyxai3ew494fz,PSV Eindhoven,Feyenoord Rotterdam,PSV,FEY
61,38gbj6fsph0fg3fidsigfs1lg,2022-09-18Z,4vd2t5schmvvufrfib7f2vjdf,4tic29sox7m39fy1ztgv0jsiq,SC Heerenveen,FC Twente,HEE,TWE
62,38k03ax2dar2x9xkiwbod7rx0,2022-09-18Z,3kfktv64h7kg7zryax1wktr5r,d0zdg647gvgc95xdtk1vpbkys,Alkmaar Zaanstreek,AFC Ajax,AZ,AJA
63,38nnj6en7nd5shltxkijm3pjo,2022-10-01Z,ears40cp6opsgvhsy0dgyszpd,24fvcruwqrqvqa3aonf8c3zuy,SC Cambuur Leeuwarden,PSV Eindhoven,CAM,PSV
64,392nb35rdk2ax45hztolve5g4,2022-10-01Z,cos9hxi16eitbcbthof7zrm4m,3kfktv64h7kg7zryax1wktr5r,FC Groningen,Alkmaar Zaanstreek,GRO,AZ
65,38vkjy88v22eu4vhfbuk3hhjo,2022-10-01Z,d0zdg647gvgc95xdtk1vpbkys,b79uipsy57y1jqpy07h4i5ovk,AFC Ajax,Go Ahead Eagles,AJA,GAE
66,38z2r0eqmm6q53un7yd9w3lzo,2022-10-01Z,4tic29sox7m39fy1ztgv0jsiq,6hsriqr3ybvyg94w2k19oal50,FC Twente,SBV Vitesse,TWE,VIT
67,399qivnpx0jyvhj21294gmlg4,2022-10-02Z,3ebril33e08ddzob4bhq8awsr,6g9qrm72224jrk6tkxxxi8a9n,Fortuna Sittard,FC Volendam,FOR,VOL
68,38rzjv61hxfbkzd0uqvxqta1g,2022-10-02Z,dqk062lu0vm8epvytbm6r4mmf,ccpscwdcm65czscrun048ecn5,SBV Excelsior,FC Utrecht,EXC,UTR
69,39d8tv38cvvioy5f4jtn5d3x0,2022-10-02Z,8iawijq7s9s6d85mjz8wdslki,20vymiy7bo8wkyxai3ew494fz,Nijmegen Eendracht Combinatie,Feyenoord Rotterdam,N.E.C.,FEY
70,39gr15dm4ywrnpnn2wtbk1vkk,2022-10-02Z,ed5nwjz5za3oyi20nxzgqivmx,89w5c6pw7vn0dxypi61tt0g4k,RKC Waalwijk,Sparta Rotterdam,RKC,SPA
71,3969o2io0jn4nqprsb58e84d0,2022-10-02Z,3t0vjqtxc8wpjzv82i3oi2ova,4vd2t5schmvvufrfib7f2vjdf,FC Emmen,SC Heerenveen,EMM,HEE
72,39kb63tn9wh5khs8dc8j25edw,2022-10-07Z,cos9hxi16eitbcbthof7zrm4m,ed5nwjz5za3oyi20nxzgqivmx,FC Groningen,RKC Waalwijk,GRO,RKC
73,39nvp5vhfimtct5v9kd7022ok,2022-10-08Z,6g9qrm72224jrk6tkxxxi8a9n,d0zdg647gvgc95xdtk1vpbkys,FC Volendam,AFC Ajax,VOL,AJA
74,39vgh9wbh179t7hrqirealj4k,2022-10-08Z,89w5c6pw7vn0dxypi61tt0g4k,3t0vjqtxc8wpjzv82i3oi2ova,Sparta Rotterdam,FC Emmen,SPA,EMM
75,39rt5ku1ybpwpep0lmezy6gb8,2022-10-08Z,8iawijq7s9s6d85mjz8wdslki,dqk062lu0vm8epvytbm6r4mmf,Nijmegen Eendracht Combinatie,SBV Excelsior,N.E.C.,EXC
76,3a4gioz9twnrp2f4xdw1niuj8,2022-10-09Z,b79uipsy57y1jqpy07h4i5ovk,ears40cp6opsgvhsy0dgyszpd,Go Ahead Eagles,SC Cambuur Leeuwarden,GAE,CAM
77,3a81zkq9v29n8mzwur5bitzbo,2022-10-09Z,20vymiy7bo8wkyxai3ew494fz,4tic29sox7m39fy1ztgv0jsiq,Feyenoord Rotterdam,FC Twente,FEY,TWE
78,3afcwkatmniy3x99jn4ce0e8k,2022-10-09Z,ccpscwdcm65czscrun048ecn5,3kfktv64h7kg7zryax1wktr5r,FC Utrecht,Alkmaar Zaanstreek,UTR,AZ
79,3a0sc7go3sh3ql13qxpodn1uc,2022-10-09Z,4vd2t5schmvvufrfib7f2vjdf,24fvcruwqrqvqa3aonf8c3zuy,SC Heerenveen,PSV Eindhoven,HEE,PSV
80,3abowowjp8bbk6s997imt0sno,2022-10-09Z,6hsriqr3ybvyg94w2k19oal50,3ebril33e08ddzob4bhq8awsr,SBV Vitesse,Fortuna Sittard,VIT,FOR
81,3aj3u3n9k9fcq3a3iy317s5jo,2022-10-14Z,3t0vjqtxc8wpjzv82i3oi2ova,6g9qrm72224jrk6tkxxxi8a9n,FC Emmen,FC Volendam,EMM,VOL
82,3ave9uvr2nfs5gupevmxwwufo,2022-10-15Z,3ebril33e08ddzob4bhq8awsr,ed5nwjz5za3oyi20nxzgqivmx,Fortuna Sittard,RKC Waalwijk,FOR,RKC
83,3amv1yoj09simyezv2bwkls7o,2022-10-15Z,b79uipsy57y1jqpy07h4i5ovk,4vd2t5schmvvufrfib7f2vjdf,Go Ahead Eagles,SC Heerenveen,GAE,HEE
84,3azjnzyaqr1hxyoonco31hvdg,2022-10-15Z,ears40cp6opsgvhsy0dgyszpd,6hsriqr3ybvyg94w2k19oal50,SC Cambuur Leeuwarden,SBV Vitesse,CAM,VIT
85,3b3vhlqjmehmg8udvjbvf026s,2022-10-16Z,89w5c6pw7vn0dxypi61tt0g4k,8iawijq7s9s6d85mjz8wdslki,Sparta Rotterdam,Nijmegen Eendracht Combinatie,SPA,N.E.C.
86,3b7rj5zl25n2kr1ki3f40yg44,2022-10-16Z,4tic29sox7m39fy1ztgv0jsiq,cos9hxi16eitbcbthof7zrm4m,FC Twente,FC Groningen,TWE,GRO
87,3bbllftzcnmvib4tjlbpaltec,2022-10-16Z,24fvcruwqrqvqa3aonf8c3zuy,ccpscwdcm65czscrun048ecn5,PSV Eindhoven,FC Utrecht,PSV,UTR
88,3bfawkulplyb9c36h9jm8qzh0,2022-10-16Z,3kfktv64h7kg7zryax1wktr5r,20vymiy7bo8wkyxai3ew494fz,Alkmaar Zaanstreek,Feyenoord Rotterdam,AZ,FEY
89,3arj7ywfubvp7keqe0yqddses,2022-10-16Z,d0zdg647gvgc95xdtk1vpbkys,dqk062lu0vm8epvytbm6r4mmf,AFC Ajax,SBV Excelsior,AJA,EXC
90,3biydly19e5m0n3zhsezy9yqc,2022-10-22Z,20vymiy7bo8wkyxai3ew494fz,3ebril33e08ddzob4bhq8awsr,Feyenoord Rotterdam,Fortuna Sittard,FEY,FOR
91,3bmr5fefa1npmoqe3gm448vmc,2022-10-22Z,ed5nwjz5za3oyi20nxzgqivmx,d0zdg647gvgc95xdtk1vpbkys,RKC Waalwijk,AFC Ajax,RKC,AJA
92,3bwj2s9l7wpsi672layvvozro,2022-10-22Z,6hsriqr3ybvyg94w2k19oal50,3t0vjqtxc8wpjzv82i3oi2ova,SBV Vitesse,FC Emmen,VIT,EMM
93,3c4m9kowiq1ljkmtpk9uf0s9g,2022-10-23Z,dqk062lu0vm8epvytbm6r4mmf,3kfktv64h7kg7zryax1wktr5r,SBV Excelsior,Alkmaar Zaanstreek,EXC,AZ
94,3bqnh9uijh1yfi9hxzj5avdw4,2022-10-23Z,ears40cp6opsgvhsy0dgyszpd,4tic29sox7m39fy1ztgv0jsiq,SC Cambuur Leeuwarden,FC Twente,CAM,TWE
95,3c0uof2hor3k4bpxt85wlt5hw,2022-10-23Z,cos9hxi16eitbcbthof7zrm4m,24fvcruwqrqvqa3aonf8c3zuy,FC Groningen,PSV Eindhoven,GRO,PSV
96,3ccb7tkoe9s326000fy8hqsyc,2022-10-23Z,8iawijq7s9s6d85mjz8wdslki,b79uipsy57y1jqpy07h4i5ovk,Nijmegen Eendracht Combinatie,Go Ahead Eagles,N.E.C.,GAE
97,3cgd684s5i2u972bcpcet6exg,2022-10-23Z,ccpscwdcm65czscrun048ecn5,89w5c6pw7vn0dxypi61tt0g4k,FC Utrecht,Sparta Rotterdam,UTR,SPA
98,3c8iagm9wwg8op8tuwy76r8k4,2022-10-23Z,6g9qrm72224jrk6tkxxxi8a9n,4vd2t5schmvvufrfib7f2vjdf,FC Volendam,SC Heerenveen,VOL,HEE
99,3dcywqevzpw99am2nmcu3btp0,2022-10-29Z,4vd2t5schmvvufrfib7f2vjdf,ccpscwdcm65czscrun048ecn5,SC Heerenveen,FC Utrecht,HEE,UTR
100,3dgss6o41vt7o6vl4vetw68t0,2022-10-29Z,89w5c6pw7vn0dxypi61tt0g4k,3ebril33e08ddzob4bhq8awsr,Sparta Rotterdam,Fortuna Sittard,SPA,FOR
101,3d53h6161rki2xtnmmp1clt04,2022-10-29Z,b79uipsy57y1jqpy07h4i5ovk,dqk062lu0vm8epvytbm6r4mmf,Go Ahead Eagles,SBV Excelsior,GAE,EXC
102,3csbalf3rukf3b6nno1lud6vo,2022-10-30Z,3t0vjqtxc8wpjzv82i3oi2ova,cos9hxi16eitbcbthof7zrm4m,FC Emmen,FC Groningen,EMM,GRO
103,3cx2tmn3tidmt91w06litcwt0,2022-10-30Z,4tic29sox7m39fy1ztgv0jsiq,ed5nwjz5za3oyi20nxzgqivmx,FC Twente,RKC Waalwijk,TWE,RKC
104,3d9209fvtbzbxl0mqt4sytfkk,2022-10-30Z,24fvcruwqrqvqa3aonf8c3zuy,8iawijq7s9s6d85mjz8wdslki,PSV Eindhoven,Nijmegen Eendracht Combinatie,PSV,N.E.C.
105,3cobigej376l263oofdjlgmc4,2022-10-30Z,3kfktv64h7kg7zryax1wktr5r,6g9qrm72224jrk6tkxxxi8a9n,Alkmaar Zaanstreek,FC Volendam,AZ,VOL
106,3ecqrxo9ce3yg1y0va0el75sk,2022-11-04Z,ears40cp6opsgvhsy0dgyszpd,8iawijq7s9s6d85mjz8wdslki,SC Cambuur Leeuwarden,Nijmegen Eendracht Combinatie,CAM,N.E.C.
107,3egnzu8hix96tjohg2oegyr6c,2022-11-05Z,6hsriqr3ybvyg94w2k19oal50,89w5c6pw7vn0dxypi61tt0g4k,SBV Vitesse,Sparta Rotterdam,VIT,SPA
108,3e5fdpu6glv4in6kzmzttefbo,2022-11-05Z,3ebril33e08ddzob4bhq8awsr,3t0vjqtxc8wpjzv82i3oi2ova,Fortuna Sittard,FC Emmen,FOR,EMM
109,3dok9u4uozd2eryf59zj8e8es,2022-11-05Z,dqk062lu0vm8epvytbm6r4mmf,4vd2t5schmvvufrfib7f2vjdf,SBV Excelsior,SC Heerenveen,EXC,HEE
110,3dxyr07sxxosyswa91tio9yc4,2022-11-06Z,ccpscwdcm65czscrun048ecn5,cos9hxi16eitbcbthof7zrm4m,FC Utrecht,FC Groningen,UTR,GRO
111,3du0nosp92iuevuem0hqjbdw4,2022-11-06Z,4tic29sox7m39fy1ztgv0jsiq,b79uipsy57y1jqpy07h4i5ovk,FC Twente,Go Ahead Eagles,TWE,GAE
112,3e1pdfx6d84li918n4zcduihg,2022-11-06Z,6g9qrm72224jrk6tkxxxi8a9n,20vymiy7bo8wkyxai3ew494fz,FC Volendam,Feyenoord Rotterdam,VOL,FEY
113,3dkpg1m6xnj885hpj8597egic,2022-11-06Z,d0zdg647gvgc95xdtk1vpbkys,24fvcruwqrqvqa3aonf8c3zuy,AFC Ajax,PSV Eindhoven,AJA,PSV
114,3e94gotz117tavoakhlpwcqok,2022-11-06Z,ed5nwjz5za3oyi20nxzgqivmx,3kfktv64h7kg7zryax1wktr5r,RKC Waalwijk,Alkmaar Zaanstreek,RKC,AZ
115,3ck8vmrhbufi7j7pje22l7y8k,2022-11-09Z,d0zdg647gvgc95xdtk1vpbkys,6hsriqr3ybvyg94w2k19oal50,AFC Ajax,SBV Vitesse,AJA,VIT
116,3d16s1fagassszlgjk1m9p82c,2022-11-10Z,20vymiy7bo8wkyxai3ew494fz,ears40cp6opsgvhsy0dgyszpd,Feyenoord Rotterdam,SC Cambuur Leeuwarden,FEY,CAM
117,3ffrnldd55u6sx6vngslw213o,2022-11-11Z,89w5c6pw7vn0dxypi61tt0g4k,4tic29sox7m39fy1ztgv0jsiq,Sparta Rotterdam,FC Twente,SPA,TWE
118,3erye62abv6v16otsku0pmpzo,2022-11-12Z,6g9qrm72224jrk6tkxxxi8a9n,ccpscwdcm65czscrun048ecn5,FC Volendam,FC Utrecht,VOL,UTR
119,3eki2bz3azk7w9rchgzm2msyc,2022-11-12Z,3t0vjqtxc8wpjzv82i3oi2ova,d0zdg647gvgc95xdtk1vpbkys,FC Emmen,AFC Ajax,EMM,AJA
120,3f7i5p9sa8hnuk1tu5q1nytqs,2022-11-12Z,24fvcruwqrqvqa3aonf8c3zuy,3kfktv64h7kg7zryax1wktr5r,PSV Eindhoven,Alkmaar Zaanstreek,PSV,AZ
121,3f3n4fp0cu908ebztzvng60wk,2022-11-13Z,8iawijq7s9s6d85mjz8wdslki,ed5nwjz5za3oyi20nxzgqivmx,Nijmegen Eendracht Combinatie,RKC Waalwijk,N.E.C.,RKC
122,3eo9pwv5k355xlmuodp245ul0,2022-11-13Z,cos9hxi16eitbcbthof7zrm4m,3ebril33e08ddzob4bhq8awsr,FC Groningen,Fortuna Sittard,GRO,FOR
123,3fbjmrxryxju6tff8gyvbupzo,2022-11-13Z,4vd2t5schmvvufrfib7f2vjdf,ears40cp6opsgvhsy0dgyszpd,SC Heerenveen,SC Cambuur Leeuwarden,HEE,CAM
124,3evzc6yl7a4wh3pi8r2kq58us,2022-11-13Z,20vymiy7bo8wkyxai3ew494fz,dqk062lu0vm8epvytbm6r4mmf,Feyenoord Rotterdam,SBV Excelsior,FEY,EXC
125,3ezq0b1rol8afqqii6mxh5pn8,2022-11-13Z,b79uipsy57y1jqpy07h4i5ovk,6hsriqr3ybvyg94w2k19oal50,Go Ahead Eagles,SBV Vitesse,GAE,VIT
126,3fjzm0lpj2i6e2oyl2cjm7qxg,2023-01-06Z,4tic29sox7m39fy1ztgv0jsiq,3t0vjqtxc8wpjzv82i3oi2ova,FC Twente,FC Emmen,TWE,EMM
127,3fqce463ch1h61to42xnrx05w,2023-01-07Z,ed5nwjz5za3oyi20nxzgqivmx,4vd2t5schmvvufrfib7f2vjdf,RKC Waalwijk,SC Heerenveen,RKC,HEE
128,3fuf3g2bwevdvj8jtdrex8l5g,2023-01-07Z,3kfktv64h7kg7zryax1wktr5r,6hsriqr3ybvyg94w2k19oal50,Alkmaar Zaanstreek,SBV Vitesse,AZ,VIT
129,3fy6jt2kmryzq938l39esb2ms,2023-01-07Z,3ebril33e08ddzob4bhq8awsr,b79uipsy57y1jqpy07h4i5ovk,Fortuna Sittard,Go Ahead Eagles,FOR,GAE
130,3g225p69h4qbvavenjesxzrbo,2023-01-07Z,24fvcruwqrqvqa3aonf8c3zuy,89w5c6pw7vn0dxypi61tt0g4k,PSV Eindhoven,Sparta Rotterdam,PSV,SPA
131,3g61qc2bcwosvs00fhr1lthck,2023-01-08Z,ccpscwdcm65czscrun048ecn5,20vymiy7bo8wkyxai3ew494fz,FC Utrecht,Feyenoord Rotterdam,UTR,FEY
132,3ga6svkk9y6d4ykeglio5maz8,2023-01-08Z,8iawijq7s9s6d85mjz8wdslki,d0zdg647gvgc95xdtk1vpbkys,Nijmegen Eendracht Combinatie,AFC Ajax,N.E.C.,AJA
